path	name	root	bytes	ext	likely_context	sha256
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0013_prompt_guide_e_chapter_10_forsaken_1hgitz_aqyru0299o0n46bd_y_mrj7p33mnt_hxubbto/word/fonts/EBGaramond-italic.ttf	EBGaramond-italic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	375236	.ttf	yes	af4af643a0ea6c1fbcb02c1ea365ae738827edbbfe0b6127d1bffc162ed3aeb2
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0033_chapter_3_integration_prompt_1hbyi6yehbbs0z8igdf2awqoeofcs89eg5_devg3_iri/word/fonts/EBGaramond-italic.ttf	EBGaramond-italic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	375236	.ttf	yes	af4af643a0ea6c1fbcb02c1ea365ae738827edbbfe0b6127d1bffc162ed3aeb2
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0034_chapter_1_merge_prompt_18hwpiyaqh72rmxrxnaxf-faeljke-fm3t3rh-nrvwn0/word/fonts/EBGaramond-italic.ttf	EBGaramond-italic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	375236	.ttf	yes	af4af643a0ea6c1fbcb02c1ea365ae738827edbbfe0b6127d1bffc162ed3aeb2
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0049_narnia_1kdpy4woizz35emutjfgdexjjoddd4qd2vuklnwoic_m/word/document.xml	document.xml	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	288725	.xml	yes	d17e0c90f05303a59eee40aaf1860027a79e67bdef571a39e2aa3a1b177c677c
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0002_r_chapter_1_-_stardust_to_stardust_1tbodxyu5ezufogmr46f64o9u8fisifvmiaxn6qz_siq/word/document.xml	document.xml	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	207874	.xml	yes	a3d94dd098c851050edebc3337929bdc24fbd0c617bac52cdecfb426cb691dcd
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0003_g_chapter_2-_living_sacrifice_1liqobbwqqwnybdbuqqoxp9hdt2ddoq8nxzwiycwas0s/word/document.xml	document.xml	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	205150	.xml	yes	62d6fa1da11510d5acf29c4ef539697ecab3f51dbc9ab8e4f70349650a6b8eb0
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0035_chapter1_q_final_1avkfastxedmov92zfajo2omrfjvbr81iiupgritauvk/word/document.xml	document.xml	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	192742	.xml	yes	47c9c8c0b00a8eea2cfbd536415e09b3f173cf9f0ff2a2b8a6a3693b4b9d7e20
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0011_b_chapter_10_-_forsaken_1davoicaa3g6lx3r7llqz6sxqvoyv5zsgnfmpxgnjuyk/word/document.xml	document.xml	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	190898	.xml	yes	82c61cde588d5f5e468ca41f66ae07cb88924a7a469f3f041da781d69d6546da
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0026_old_6.0_highest_priority_read_this_first_and_then_again_last_1txdk_mvw0b0kgs2fksp6vfmjluunp3eba5p71e-ldja/word/document.xml	document.xml	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	173610	.xml	yes	b33544764fd27670823de7ab3e59b11f770b6eaba646bfb24d1e7cdbd866bbbe
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0028_6.0_synthesis_mandate_1dhekozsr9xn2qky21-e0mc2gtnslwqqx7oayhlf4yys/word/document.xml	document.xml	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	171202	.xml	yes	28a80693234a6c45a9c883866cfca2fab285d32b93f910670cf85e7100586f1a
